
ATNF Pulsar Catalogue
Catalogue Version: 2.4.0
#;Gl;Gb;RAJD;DECJD;
;(deg);(deg);(deg);(deg);
2242;2.788;-7.913;275.91866667;-30.36108333;
2243;2.120;-8.273;275.94495157;-31.11381963;
2244;357.928;-10.317;275.92941667;-35.72788889;
2245;39.076;10.647;276.06221667;10.24550556;
2246;28.588;5.231;276.22262500;-1.46427778;
2247;28.525;5.188;276.23156250;-1.54000000;
2248;24.160;3.100;276.06591475;-6.36577550;
2249;19.809;0.741;276.12307874;-11.31183739;
2250;19.253;0.324;276.23396250;-11.99816667;
2251;17.614;-0.515;276.20908750;-13.83916667;
2252;17.146;-0.796;276.23911250;-14.38480556;
2253;16.512;-0.934;276.05875000;-15.00916667;
2254;12.276;-3.108;276.00233333;-19.76760000;
2255;9.822;-4.435;276.04300000;-22.55305556;
2256;9.037;-4.922;276.11933333;-23.47138889;
2257;7.797;-5.578;276.13336627;-24.86968846;
2258;7.798;-5.580;276.13670833;-24.86977778;
2259;7.798;-5.580;276.13670833;-24.86977778;
2260;7.798;-5.580;276.13670833;-24.86977778;
2261;7.798;-5.580;276.13670833;-24.86977778;
2262;7.798;-5.580;276.13670833;-24.86977778;
2263;7.798;-5.580;276.13670833;-24.86977778;
2264;7.798;-5.580;276.13670833;-24.86977778;
2265;7.798;-5.579;276.13554167;-24.86905556;
2266;7.798;-5.580;276.13670833;-24.86977778;
2267;7.798;-5.580;276.13670833;-24.86977778;
2268;7.798;-5.580;276.13670833;-24.86977778;
2269;7.800;-5.581;276.13826458;-24.86894444;
2270;7.799;-5.582;276.13809083;-24.86996944;
2271;7.123;-5.918;276.12744583;-25.62194444;
2272;30.001;5.856;276.31385216;0.07213930;
2273;27.045;4.138;276.48313792;-3.33265833;
2274;21.449;1.324;276.37747500;-9.58922222;
2275;20.047;0.641;276.32625000;-11.14833333;
2276;16.805;-1.001;276.26233333;-14.78160278;
2277;2.400;-8.658;276.49166667;-31.03888889;
2278;0.309;-9.697;276.50833333;-33.35000000;
2279;29.313;5.215;276.56894167;-0.83057500;
2280;19.800;0.293;276.52280293;-11.52878499;
2281;18.556;-0.377;276.53554167;-12.94250000;
2282;18.001;-0.691;276.55489583;-13.57966667;
2283;17.398;-1.142;276.67662917;-14.32266667;
2284;16.358;-1.553;276.55250000;-15.43416667;
2285;8.553;-5.718;276.65010833;-24.26513889;
2286;23.176;1.803;276.76139583;-7.83866667;
2287;22.364;1.221;276.90166667;-8.82833333;
2288;21.724;0.841;276.94118333;-9.57122222;
2289;21.286;0.798;276.77283270;-9.97867092;
2290;17.077;-1.503;276.85250000;-14.77444444;
2291;36.069;8.014;277.12064587;6.41938694;
2292;41.457;10.657;277.09233750;12.35580556;
2293;43.017;11.250;277.22224167;13.99315556;
2294;30.292;5.027;277.18333333;-0.05000000;
2295;30.310;4.994;277.22083333;-0.05000000;
2296;29.716;4.867;277.06250000;-0.63333333;
2297;24.780;2.279;277.08631250;-6.19763889;
2298;21.324;0.424;277.12648333;-10.11947222;
2299;20.587;0.024;277.13850000;-10.95747222;
2300;20.495;0.043;277.07833333;-11.03078611;
2301;18.254;-1.243;277.17854167;-13.61250000;
2302;11.358;-4.734;277.08983333;-21.33222222;
2303;30.460;4.817;277.44641667;0.00236111;
2304;53.343;15.612;277.39444500;24.93838694;
2305;53.348;15.757;277.25000000;25.00000000;
2306;23.647;1.478;277.27237500;-7.57277778;
2307;21.329;0.262;277.27525000;-10.19027778;
2308;14.604;-3.418;277.42973848;-17.85108318;
2309;29.755;4.251;277.62791667;-0.88166667;
2310;29.156;3.994;277.58171667;-1.53002778;
2311;21.036;-0.169;277.52500000;-10.65000000;
2312;20.812;-0.478;277.69795833;-10.99070000;
2313;20.193;-0.590;277.50716667;-11.59222222;
2314;18.824;-1.490;277.67491667;-13.22116667;
2315;17.839;-1.813;277.50145833;-14.24361111;
2316;26.607;2.486;277.75000000;-4.48333333;
2317;23.211;0.548;277.90139167;-8.38997222;
2318;21.897;-0.128;277.89293333;-9.86713889;
2319;19.618;-1.217;277.80345833;-12.39194444;
2320;18.716;-1.884;277.98316667;-13.49888889;
2321;17.870;-2.201;277.87125000;-14.39611111;
2322;31.247;4.360;278.21125000;0.49083333;
2323;56.479;16.252;278.04166667;27.96666667;
2324;24.806;1.070;278.17779167;-6.73383333;
2325;23.272;0.298;278.15422083;-8.45102778;
2326;23.109;0.257;278.11496870;-8.61528710;
2327;21.587;-0.597;278.17027782;-10.35910417;
2328;5.142;-8.897;278.12500000;-28.71666667;
2329;28.918;3.094;278.27254583;-2.15455556;
2330;27.657;2.272;278.42456042;-3.65118278;
2331;25.623;1.232;278.41200000;-5.93472222;
2332;25.514;1.321;278.28166667;-5.99027778;
2333;23.386;0.063;278.41778333;-8.45877778;
2334;23.340;0.020;278.43487500;-8.51880556;
2335;21.501;-0.885;278.38987500;-10.56875000;
2336;21.231;-1.140;278.49333333;-10.92527778;
2337;356.011;-13.260;278.26916667;-38.67944444;
2338;334.827;-21.195;278.31166667;-60.38444444;
2339;40.638;8.608;278.61250000;10.73333333;
2340;30.812;3.732;278.57190000;-0.18146683;
2341;30.570;3.449;278.71288750;-0.52619444;
2342;27.042;1.749;278.60667774;-4.43773271;
2343;25.640;0.965;278.65820833;-6.04305556;
2344;25.173;0.763;278.62187500;-6.55030556;
2345;24.288;0.366;278.56654167;-7.51831389;
2346;24.151;0.223;278.63050000;-7.70572222;
2347;23.709;0.001;278.62416667;-8.20000000;
2348;23.250;-0.341;278.71715833;-8.76556111;
2349;22.789;-0.505;278.65000000;-9.25000000;
2350;20.287;-1.743;278.59633333;-12.04066667;
2351;15.768;-4.206;278.72250417;-17.18055556;
2352;14.189;-4.977;278.69141667;-18.93305556;
2353;29.990;3.007;278.84132458;-1.24266944;
2354;27.681;1.858;278.80394167;-3.81941667;
2355;26.296;1.164;278.78383333;-5.36888889;
2356;25.758;0.829;278.83437500;-6.00000000;
2357;25.093;0.552;278.77317417;-6.71843330;
2358;23.331;-0.548;278.94050000;-8.78888889;
2359;22.767;-0.804;278.90841667;-9.40750000;
2360;22.739;-0.744;278.84092500;-9.40441667;
2361;22.684;-0.774;278.84258333;-9.46722222;
2362;22.487;-0.989;278.94438750;-9.74088889;
2363;22.451;-0.999;278.93691667;-9.77722222;
2364;21.980;-1.302;278.98991000;-10.33458333;
2365;21.222;-1.513;278.82670833;-11.10447222;
2366;17.094;-3.784;278.95970833;-15.81055556;
2367;1.532;-11.371;278.93333333;-32.99027778;
2368;1.534;-11.376;278.93946000;-32.99041111;
2369;39.509;7.544;279.07913125;9.26046111;
2370;79.890;23.083;279.00000000;51.00000000;
2371;88.875;24.999;279.05697500;59.42504167;
2372;27.167;1.130;279.21579339;-4.61046591;
2373;26.510;0.915;279.10500000;-5.29305556;
2374;22.263;-1.415;279.22469117;-10.13565277;
2375;21.153;-1.768;279.02500000;-11.28333333;
2376;19.348;-2.910;279.21786250;-13.40933333;
2377;9.886;-7.561;279.10602167;-23.91455278;
2378;9.890;-7.554;279.10146250;-23.90797222;
2379;31.864;3.316;279.42125000;0.56280556;
2380;32.129;3.511;279.36854167;0.88694444;
2381;40.947;8.061;279.25000000;10.76666667;
2382;42.411;8.738;279.27966667;12.36500000;
2383;30.675;2.749;279.38397379;-0.75293654;
2384;29.286;2.009;279.40634583;-2.32533333;
2385;26.001;0.379;279.34855000;-5.99127778;
2386;25.960;0.265;279.43145833;-6.08027778;
2387;25.191;0.002;279.31104310;-6.88392099;
2388;23.918;-0.772;279.41522500;-8.37011111;
2389;19.983;-2.662;279.28920833;-12.73222222;
2390;14.807;-5.498;279.47604167;-18.61888889;
2391;31.771;3.068;279.60000000;0.36666667;
2392;31.824;3.147;279.55416667;0.45000000;
2393;32.073;3.283;279.54583333;0.73333333;
2394;45.347;9.694;279.69491667;15.39038889;
2395;46.667;10.331;279.67942500;16.83779167;
2396;79.823;22.739;279.50000000;50.85000000;
2397;30.550;2.414;279.62500000;-1.01666667;
2398;30.467;2.327;279.66426250;-1.13017778;
2399;27.070;0.708;279.54750000;-4.89036667;
2400;26.508;0.209;279.73341667;-5.61916667;
2401;26.295;0.183;279.65860417;-5.82002778;
2402;25.792;-0.140;279.71575000;-6.41500000;
2403;25.246;-0.196;279.51304167;-6.92594444;
2404;21.862;-2.049;279.61033333;-10.78250000;
2405;14.686;-5.734;279.64079167;-18.83305556;
2406;36.620;5.362;279.75000000;5.71666667;
2407;30.014;1.965;279.77910333;-1.69888889;
2408;29.500;1.461;279.99180000;-2.38597222;
2409;28.601;1.095;279.90633333;-3.35300000;
2410;28.462;0.934;279.98576250;-3.54961111;
2411;28.016;0.730;279.96275000;-4.04025000;
2412;27.407;0.654;279.75026667;-4.61597222;
2413;27.147;0.321;279.92757917;-4.99966667;
2414;25.807;-0.266;279.83525000;-6.45944444;
2415;25.547;-0.350;279.79084583;-6.72922222;
2416;23.533;-1.591;279.97275000;-9.08725000;
2417;20.347;-3.180;279.93211667;-12.64463889;
2418;31.899;2.454;280.20416667;0.20000000;
2419;33.696;3.443;280.14202917;2.24852778;
2420;86.078;23.819;280.18557167;56.68190333;
2421;29.207;1.236;280.05833333;-2.75000000;
2422;27.486;0.203;280.18958333;-4.75222222;
2423;26.345;-0.281;280.09658333;-5.98783333;
2424;25.933;-0.461;280.06795833;-6.43761111;
2425;25.662;-0.567;280.03725083;-6.72668333;
2426;24.698;-1.242;280.19833333;-7.89222222;
2427;24.441;-1.308;280.13902083;-8.15100556;
2428;24.314;-1.283;280.05731667;-8.25246667;
2429;24.010;-1.616;280.21625000;-8.67472222;
2430;21.559;-2.745;280.10027500;-11.36963889;
2431;20.940;-3.197;280.22409167;-12.12572222;
2432;18.944;-4.119;280.13766667;-14.31847222;
2433;33.116;2.942;280.32400417;1.50469444;
2434;40.078;6.278;280.48316578;9.20204287;
2435;30.099;1.216;280.48419583;-1.96516667;
2436;28.968;0.776;280.35787500;-3.17250000;
2437;28.424;0.437;280.41116667;-3.81183333;
2438;27.490;0.090;280.29166667;-4.80000000;
2439;27.818;0.279;280.27359583;-4.42208333;
2440;27.387;-0.007;280.33059583;-4.93643333;
2441;27.323;-0.034;280.32558333;-5.00541667;
2442;27.024;-0.333;280.45550000;-5.40819444;
2443;19.277;-4.227;280.39291667;-14.07194444;
2444;315.460;-26.082;280.35791667;-78.75416667;
2445;32.979;2.614;280.55416667;1.23333333;
2446;34.558;3.336;280.62887500;2.96633333;
2447;35.434;3.846;280.57092500;3.97647222;
2448;37.801;5.075;280.54167500;6.63750000;
2449;44.054;8.074;280.62483333;13.53375000;
2450;30.283;1.022;280.74112500;-1.89075000;
2451;29.078;0.584;280.57925000;-3.16277778;
2452;28.347;0.174;280.61037500;-4.00042222;
2453;28.086;0.111;280.54703750;-4.26061111;
2454;26.413;-0.898;280.67937500;-6.21000000;
2455;24.829;-1.766;280.72892917;-8.01486111;
2456;23.809;-2.137;280.59229167;-9.09166667;
2457;6.745;-10.465;280.50833333;-27.97194444;
2458;356.427;-14.980;280.50000000;-39.00000000;
2459;33.195;2.392;280.84958333;1.32419444;
2460;50.444;10.846;280.85908333;20.41516667;
2461;32.013;1.768;280.86652083;-0.01152778;
2462;31.295;1.360;280.90300000;-0.83611111;
2463;31.274;1.371;280.88333333;-0.85000000;
2464;30.543;1.087;280.80262500;-1.62952778;
2465;30.084;0.768;280.87636667;-2.18411111;
2466;28.484;0.056;280.77776250;-3.93238889;
2467;28.374;-0.172;280.93100000;-4.13444444;
2468;27.581;-0.505;280.86517917;-4.99177778;
2469;27.391;-0.520;280.79055000;-5.16791667;
2470;25.741;-1.426;280.84349583;-7.04850000;
2471;25.092;-1.680;280.77286250;-7.74169444;
2472;24.951;-1.880;280.88775000;-7.95916667;
2473;24.882;-1.836;280.81666667;-8.00000000;
2474;24.806;-1.934;280.86964583;-8.11247222;
2475;22.055;-3.397;280.92192474;-11.22529678;
2476;18.782;-4.871;280.75572917;-14.80350278;
2477;18.559;-5.129;280.89002917;-15.11750000;
2478;355.011;-15.771;280.76250000;-40.56416667;
2479;32.624;1.880;281.04583333;0.58333333;
2480;32.580;1.740;281.15000000;0.48000000;
2481;33.283;2.079;281.16894750;1.25971500;
2482;45.557;8.149;281.22872750;14.90392222;
2483;51.826;11.333;281.00000000;21.85000000;
2484;70.472;18.685;281.18750000;41.28333333;
2485;31.710;1.271;281.17124583;-0.50716667;
2486;29.727;0.235;281.18739664;-2.74470269;
2487;29.574;0.119;281.22083333;-2.93333333;
2488;29.523;0.074;281.23750000;-3.00000000;
2489;29.395;0.243;281.02882500;-3.03644444;
2490;29.343;0.036;281.18950000;-3.17697222;
2491;28.787;-0.191;281.13704167;-3.77516667;
2492;28.096;-0.548;281.13938582;-4.55344812;
2493;27.752;-0.576;281.00641667;-4.87247222;
2494;27.670;-0.769;281.14150000;-5.03347222;
2495;27.073;-0.941;281.02133333;-5.64280556;
2496;35.337;2.840;281.42500000;3.43333333;
2497;36.078;3.259;281.38750000;4.28333333;
2498;37.923;4.308;281.28579167;6.39933333;
2499;51.925;11.123;281.25000000;21.85000000;
2500;32.094;1.342;281.28333333;-0.13333333;
2501;31.859;1.071;281.41666667;-0.46666667;
2502;29.390;-0.255;281.47041667;-3.26805556;
2503;28.193;-0.785;281.39462421;-4.57494968;
2504;27.150;-1.337;281.41037500;-5.75505556;
2505;26.348;-1.603;281.28085833;-6.58983333;
2506;25.428;-2.304;281.48826375;-7.72738056;
2507;24.693;-2.441;281.27372083;-8.44436111;
2508;22.276;-3.855;281.44074167;-11.23638889;
2509;19.860;-4.918;281.29791667;-13.86513889;
2510;33.162;1.440;281.68258750;0.86083333;
2511;40.693;5.342;281.60833333;9.32944444;
2512;29.707;-0.198;281.56454167;-2.96000000;
2513;29.712;-0.240;281.60391667;-2.97502778;
2514;27.682;-1.207;281.53765083;-5.22239278;
2515;25.386;-2.431;281.58226667;-7.82261111;
2516;25.366;-2.386;281.53332917;-7.82033333;
2517;353.047;-17.123;281.50000000;-42.81666667;
2518;320.674;-25.650;281.55741667;-74.05111111;
2519;33.519;1.524;281.77083333;1.21666667;
2520;33.508;1.434;281.84583333;1.16666667;
2521;33.808;1.690;281.75416667;1.55000000;
2522;38.047;3.695;281.89166667;6.23333333;
2523;31.833;0.463;281.94583333;-0.76666667;
2524;31.147;0.167;281.89670833;-1.51277778;
2525;28.876;-0.939;281.84517500;-4.03733333;
2526;28.487;-1.120;281.82858333;-4.46638889;
2527;28.371;-1.268;281.90802083;-4.63758333;
2528;28.318;-1.361;281.96604167;-4.72672222;
2529;27.048;-1.867;281.83779583;-6.08725000;
2530;33.867;1.355;282.07916667;1.45000000;
2531;34.260;1.444;282.17916667;1.84000000;
2532;36.058;2.366;282.17600000;3.85991667;
2533;38.062;3.328;282.22759167;6.07966667;
2534;38.701;3.646;282.23337500;6.79213889;
2535;40.154;4.437;282.18237500;8.44330556;
2536;44.072;6.454;282.12500000;12.83333333;
2537;46.328;7.443;282.23387500;15.27891667;
2538;56.542;12.382;282.06250000;26.48333333;
2539;32.267;0.447;282.15787500;-0.38805556;
2540;31.798;0.171;282.18958333;-0.93138889;
2541;31.339;0.039;282.09828958;-1.39953611;
2542;27.945;-1.659;282.06254167;-5.19388889;
2543;27.221;-2.054;282.08478750;-6.01880556;
2544;22.009;-4.658;282.04920833;-11.83588889;
2545;21.224;-5.081;282.07510833;-12.72500000;
2546;19.903;-5.835;282.16314812;-14.23816322;
2547;14.772;-8.254;282.07514437;-19.87524559;
2548;32.731;0.476;282.34398750;0.03805556;
2549;32.884;0.460;282.42779167;0.16677778;
2550;33.002;0.449;282.49166667;0.26666667;
2551;33.256;0.720;282.36666667;0.61666667;
2552;33.744;0.841;282.48085000;1.10627778;
2553;34.034;1.043;282.43408333;1.45638889;
2554;34.830;1.596;282.30416667;2.41666667;
2555;36.008;2.001;282.47916667;3.65000000;
2556;36.367;2.425;282.26446250;4.16175000;
2557;36.748;2.446;282.41850000;4.51022222;
2558;38.349;3.286;282.39583333;6.31666667;
2559;41.596;5.082;282.25304292;10.01696389;
2560;54.731;11.240;282.39448458;24.39610444;
2561;56.238;11.866;282.44814583;25.99935000;
2562;32.638;0.527;282.25680000;-0.02151389;
2563;32.501;0.338;282.36248333;-0.22966667;
2564;32.401;0.342;282.31250000;-0.31666667;
2565;32.075;0.198;282.29270833;-0.67222222;
2566;29.834;-1.173;282.49104167;-3.29194444;
2567;27.182;-2.469;282.43815417;-6.24208333;
2568;26.773;-2.497;282.27681528;-6.61858543;
2569;32.939;0.389;282.51666667;0.18333333;
2570;33.246;0.353;282.68810000;0.44044444;
2571;34.025;0.959;282.50422458;1.40961389;
2572;35.265;1.403;282.67367917;2.71595556;
2573;36.718;2.231;282.59762500;4.38588889;
2574;44.990;6.339;282.64780660;13.59955384;
2575;46.688;7.292;282.53750000;15.53333333;
2576;32.740;0.295;282.50975000;-0.03602778;
2577;32.718;0.271;282.52083333;-0.06666667;
2578;32.764;0.093;282.69970833;-0.10725000;
2579;32.465;0.157;282.50690833;-0.34366667;
2580;32.407;0.066;282.56130833;-0.43655556;
2581;32.369;-0.041;282.63912500;-0.51916667;
2582;33.034;0.166;282.75833333;0.16666667;
2583;33.714;0.337;282.91666667;0.85000000;
2584;33.764;0.423;282.86250000;0.93333333;
2585;34.153;0.504;282.96741667;1.31638889;
2586;35.181;1.232;282.78804167;2.56288889;
2587;35.314;1.248;282.83475000;2.68888889;
2588;36.720;2.046;282.76374507;4.30333668;
2589;41.861;4.521;282.88333333;10.00000000;
2590;44.513;5.932;282.80506462;12.99313483;
2591;32.542;-0.335;282.97955417;-0.49947222;
2592;32.100;-0.318;282.76320833;-0.88536111;
2593;31.812;-0.527;282.81837500;-1.23705556;
2594;30.515;-1.186;282.81358333;-2.69194444;
2595;27.114;-3.044;282.92352500;-6.56344444;
2596;33.198;-0.222;283.17834167;0.13600000;
2597;33.282;-0.174;283.17407917;0.23252778;
2598;33.324;-0.082;283.11142500;0.31177778;
2599;33.523;0.017;283.11425541;0.53388497;
2600;33.579;-0.044;283.19416667;0.55580556;
2601;33.667;0.038;283.16070833;0.67216667;
2602;33.853;0.249;283.05833333;0.93333333;
2603;34.830;0.609;283.18333333;1.96666667;
2604;35.804;1.160;283.13583333;3.08472222;
2605;35.821;1.270;283.04583333;3.15000000;
2606;41.043;3.808;283.15416667;8.95000000;
2607;43.813;5.106;283.24166667;12.00000000;
2608;33.066;-0.277;283.16729167;-0.00730556;
2609;32.985;-0.177;283.04166667;-0.03333333;
2610;32.662;-0.362;283.05887333;-0.40490833;
2611;32.547;-0.479;283.11052500;-0.56103056;
2612;32.431;-0.476;283.05497917;-0.66244444;
2613;32.395;-0.560;283.11250000;-0.73333333;
2614;32.224;-0.628;283.09583333;-0.91666667;
2615;31.868;-0.783;283.07145833;-1.30411111;
2616;31.706;-0.802;283.01500000;-1.45650000;
2617;27.224;-3.341;283.23936667;-6.60012500;
2618;24.265;-4.580;283.00920833;-9.79305556;
2619;21.267;-6.154;283.08000000;-13.16694444;
2620;9.458;-11.918;283.24778276;-26.17019521;
2621;33.303;-0.431;283.41250000;0.13333333;
2622;33.338;-0.371;283.37491667;0.19183333;
2623;33.421;-0.434;283.46875833;0.23688889;
2624;33.444;-0.213;283.28228333;0.35866667;
2625;33.579;-0.190;283.32409583;0.48947222;
2626;34.017;-0.036;283.38608333;0.94972222;
2627;35.037;0.607;283.27916667;2.15000000;
2628;35.547;0.634;283.48750000;2.61666667;
2629;35.806;0.963;283.31241250;2.99663889;
2630;35.987;1.056;283.31250000;3.20000000;
2631;36.622;1.315;283.37083333;3.88333333;
2632;37.170;1.512;283.44586250;4.46144444;
2633;37.650;1.956;283.26816667;5.09058333;
2634;38.354;2.064;283.49337917;5.76535000;
2635;41.071;3.615;283.34195833;8.88805556;
2636;44.875;5.367;283.48882592;13.06223574;
2637;33.111;-0.459;283.35000000;-0.05000000;
2638;33.086;-0.468;283.34594583;-0.07594444;
2639;33.014;-0.453;283.30000000;-0.13333333;
2640;31.788;-1.057;283.27916667;-1.50000000;
2641;27.077;-3.545;283.35592500;-6.82386111;
2642;25.352;-4.318;283.26697537;-8.70784833;
2643;33.436;-0.546;283.57500000;0.20000000;
2644;34.053;-0.349;283.68112500;0.83827778;
2645;34.638;-0.004;283.64166667;1.51666667;
2646;35.992;0.834;283.51241667;3.10388889;
2647;36.209;0.824;283.62108333;3.29194444;
2648;36.179;0.944;283.50045833;3.32022222;
2649;39.575;2.535;283.62916667;7.06666667;
2650;42.887;4.223;283.62222987;10.77836880;
2651;66.026;15.068;283.50000000;36.00000000;
2652;69.953;16.618;283.50000000;40.08333333;
2653;32.791;-0.932;283.62500000;-0.55000000;
2654;32.750;-0.980;283.64896667;-0.60905556;
2655;28.511;-3.235;283.73062500;-5.40641667;
2656;20.456;-7.209;283.68455276;-14.35734023;
2657;19.018;-7.950;283.72333333;-15.96305556;
2658;33.833;-0.553;283.76250000;0.55000000;
2659;34.833;-0.092;283.80833333;1.65000000;
2660;35.281;0.007;283.92519167;2.09344444;
2661;35.619;0.166;283.93750000;2.46666667;
2662;35.735;0.191;283.96822500;2.58210556;
2663;35.736;0.376;283.80416667;2.66666667;
2664;36.175;0.483;283.90958333;3.10630556;
2665;36.167;0.533;283.86095833;3.12227778;
2666;36.494;0.615;283.93750000;3.45000000;
2667;36.666;0.717;283.92500000;3.65000000;
2668;37.314;1.052;283.92237500;4.37972222;
2669;37.254;1.214;283.75000000;4.40000000;
2670;37.742;1.394;283.81250000;4.91666667;
2671;37.974;1.527;283.80000000;5.18333333;
2672;38.227;1.642;283.81280417;5.46130556;
2673;39.125;2.055;283.85416667;6.44805556;
2674;39.613;2.337;283.82383333;7.01030556;
2675;32.577;-1.281;283.83750000;-0.90000000;
2676;31.664;-1.692;283.78750000;-1.90000000;
2677;31.455;-1.906;283.88333333;-2.18333333;
2678;24.722;-5.241;283.81533333;-9.68388889;
2679;20.359;-7.570;283.97595250;-14.60249444;
2680;33.706;-1.109;284.20000000;0.18333333;
2681;33.975;-0.976;284.20416667;0.48333333;
2682;34.428;-0.648;284.11876250;1.03627778;
2683;34.560;-0.497;284.04438151;1.22257591;
2684;35.511;-0.238;284.24758333;2.18636111;
2685;35.871;0.221;284.00416667;2.71666667;
2686;36.008;0.057;284.21208333;2.76305556;
2687;37.128;0.745;284.11083333;4.07388889;
2688;38.361;1.394;284.09583333;5.46666667;
2689;39.088;1.692;284.16250000;6.25000000;
2690;41.715;3.058;284.13916667;9.20825000;
2691;28.636;-3.575;284.09157083;-5.44911111;
2692;358.599;-17.215;284.14754167;-37.90994444;
2693;34.417;-0.805;284.25336677;0.95465933;
2694;35.168;-0.571;284.38753333;1.72972222;
2695;35.586;-0.393;284.42041667;2.18277778;
2696;35.617;-0.390;284.43184331;2.21142021;
2697;35.577;-0.241;284.28085833;2.24366667;
2698;35.733;-0.176;284.29460833;2.41200000;
2699;35.812;-0.175;284.32916667;2.48333333;
2700;36.274;0.072;284.32045833;3.00722222;
2701;38.438;1.187;284.31606667;5.44130556;
2702;40.839;2.446;284.28879167;8.15119444;
2703;42.290;3.060;284.40162622;9.72144216;
2704;24.275;-6.063;284.36020833;-10.45027778;
2705;34.075;-1.281;284.52083333;0.43333333;
2706;35.725;-0.493;284.57262500;2.26055556;
2707;36.085;-0.310;284.57500000;2.66444444;
2708;36.179;-0.430;284.72420833;2.69375000;
2709;36.114;-0.216;284.50416667;2.73333333;
2710;36.507;-0.033;284.52083333;3.16666667;
2711;36.714;-0.094;284.67033333;3.32263889;
2712;37.083;0.182;284.59316667;3.77716667;
2713;38.116;0.592;284.70000000;4.88333333;
2714;39.171;1.311;284.54166667;6.15000000;
2715;33.411;-1.813;284.69166667;-0.40000000;
2716;32.696;-2.207;284.71666667;-1.21666667;
2717;26.964;-5.079;284.68458333;-7.61666667;
2718;13.581;-11.393;284.57449667;-22.28233333;
2719;342.066;-22.691;284.53300000;-54.37088889;
2720;34.447;-1.568;284.94583333;0.63333333;
2721;34.290;-1.700;284.99166667;0.43333333;
2722;35.098;-1.084;284.81250000;1.43333333;
2723;36.187;-0.539;284.82500000;2.65000000;
2724;36.187;-0.539;284.82500000;2.65000000;
2725;36.397;-0.511;284.89583333;2.85000000;
2726;36.725;-0.347;284.90000000;3.21666667;
2727;37.169;-0.010;284.80295833;3.76583333;
2728;37.819;0.343;284.78645833;4.50519444;
2729;37.935;0.252;284.92083333;4.56666667;
2730;39.245;0.903;284.94066667;6.02947222;
2731;39.270;0.932;284.92554583;6.06513889;
2732;40.002;1.481;284.77083333;6.96666667;
2733;40.022;1.514;284.75000000;7.00000000;
2734;41.438;2.115;284.86250000;8.53333333;
2735;47.637;5.181;284.93495417;15.43638889;
2736;108.364;25.911;284.90010305;76.91545353;
2737;35.904;-0.937;285.05000000;2.21666667;
2738;36.170;-0.925;285.16083333;2.45888889;
2739;36.798;-0.658;285.21064500;3.14002194;
2740;37.617;-0.187;285.16666667;4.08333333;
2741;38.067;0.169;285.05562500;4.64633333;
2742;39.808;0.995;285.11680833;6.57247222;
2743;40.400;1.327;285.09166667;7.25000000;
2744;40.639;1.482;285.06250000;7.53333333;
2745;42.071;2.198;285.07916667;9.13333333;
2746;61.757;11.802;285.07500000;30.88333333;
2747;72.595;16.385;285.04412083;42.34670833;
2748;33.238;-2.467;285.19435000;-0.85233333;
2749;32.553;-2.721;285.10905833;-1.57727778;
2750;32.352;-2.963;285.23333333;-1.86666667;
2751;25.413;-6.346;285.12995833;-9.56336111;
2752;10.342;-13.451;285.19825833;-26.01216667;
2753;314.322;-27.065;285.10166667;-79.86338889;
2754;34.558;-2.003;285.38333333;0.53333333;
2755;34.352;-2.038;285.32083333;0.33333333;
2756;35.381;-1.677;285.46893750;1.41369444;
2757;35.818;-1.367;285.39286914;1.94394890;
2758;36.370;-1.048;285.36220833;2.58094444;
2759;36.643;-0.855;285.31529167;2.91138889;
2760;36.811;-0.974;285.49840333;3.00647889;
2761;36.979;-0.768;285.39166667;3.25000000;
2762;36.999;-0.613;285.26284167;3.33819444;
2763;37.213;-0.637;285.38242083;3.51832500;
2764;37.580;-0.444;285.37837500;3.93302778;
2765;37.806;-0.232;285.29291667;4.23083333;
2766;38.167;-0.148;285.38416667;4.58972222;
2767;38.490;0.087;285.32279167;4.98522222;
2768;38.738;0.025;285.49125000;5.17680556;
2769;38.715;0.084;285.42879167;5.18338889;
2770;39.687;0.756;285.27483333;6.35527778;
2771;40.282;0.973;285.35416667;6.98333333;
2772;40.484;1.054;285.37500000;7.20000000;
2773;40.569;1.056;285.41223609;7.27633469;
2774;46.144;3.981;285.34583333;13.56666667;
2775;45.786;3.683;285.45320833;13.11341667;
2776;32.817;-2.902;285.39083333;-1.42472222;
2777;31.192;-3.646;285.31531250;-3.20819444;
2778;31.152;-3.669;285.31804167;-3.25397222;
2779;25.979;-6.441;285.47086958;-9.10309611;
2780;18.138;-10.071;285.32512500;-17.66666667;
2781;36.498;-1.282;285.62942500;2.58743056;
2782;36.738;-1.249;285.70941667;2.81555556;
2783;39.501;0.210;285.67758522;5.94053304;
2784;39.535;0.165;285.73333333;5.95000000;
2785;39.814;0.336;285.70948750;6.27594722;
2786;40.742;0.984;285.55641667;7.39750000;
2787;41.423;1.305;285.58333333;8.15000000;
2788;44.537;2.984;285.50917083;11.68486111;
2789;30.958;-4.209;285.71125000;-3.67166667;
2790;24.716;-7.291;285.67666250;-10.60361111;
2791;345.650;-22.379;285.51186754;-51.09915819;
2792;35.727;-1.955;285.87494167;1.59403611;
2793;37.229;-1.107;285.80833333;3.31666667;
2794;37.336;-1.014;285.77413839;3.45533586;
2795;38.088;-0.732;285.86800417;4.25211111;
2796;38.335;-0.561;285.82916667;4.55000000;
2797;39.257;-0.132;285.87083333;5.56666667;
